track_name,artist_name,album_name,track_duration,track_popularity,track_release_date,track_explicit,artist_genre,artist_popularity,artist_follower_count,artist_ranking,my_top_songs
Took Her To The O,King Von,Levon James,196,84,202003,1,"chicago drill, drill",80,7118731,213,0
Cure,ERRA,CURE,225,54,202404,0,"djent, metalcore, progressive metal, metal, deathcore, post-hardcore",56,301767,372,0
Dark Sun,Dayseeker,Dark Sun,218,53,202211,0,"metalcore, post-hardcore",65,413549,239,0
Blister In The Sun,Violent Femmes,Violent Femmes,145,73,198301,0,folk punk,59,807439,0,0
"Waltz No. 10 in B Minor, Op. 69, No. 2",Frédéric Chopin,Chopin: Waltzes (Complete),238,54,199206,0,"classical piano, classical",75,3508605,0,0
This Time (Never Be Alone Again) - Vion Konger Remix,Dada Life,This Time (Never Be Alone Again) [Vion Konger Remix],159,26,202302,0,"big room, edm, electro house",49,394169,386,0
Imaginary,Evanescence,Fallen,256,62,200303,0,alternative metal,78,5651192,30,0
"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Pyotr Ilyich Tchaikovsky,Tchaikovsky: Serenade for Strings - Grieg: Holberg Suite - Mozart: Eine kleine Nachtmusik,209,57,200809,0,classical,70,1495597,0,0
I Think I Hate Myself,Hot Milk,I JUST WANNA KNOW WHAT HAPPENS WHEN I'M DEAD - EP,214,46,202109,0,pop punk,53,153026,256,0
Save Me,Ekoh,Pressure,179,42,202410,1,,57,248878,399,0
Trapped,The Word Alive,Dark Matter,236,47,201603,0,"metalcore, post-hardcore, screamo",59,351976,177,0
"Kinderszenen, Op. 15: X. Fast zu ernst",Robert Schumann,Schumann: Kinderszenen; Kreisleriana,120,40,198401,0,"classical piano, classical, chamber music",65,600645,0,0
Breaking Point,Crown The Empire,Limitless,282,33,201111,0,"metalcore, post-hardcore, screamo",53,563652,52,0
ZONED OUT,Hot Milk,A Call To The Void,198,43,202308,0,pop punk,53,153026,256,0
Anomaly,Future Palace,Escape,240,28,202009,0,metalcore,47,87625,44,0
Take Your Pick [Feat. Corpsegrinder],Ice Nine Kills,Welcome To Horrorwood: The Silver Scream 2,197,50,202110,1,"metalcore, metal",67,1112695,7,0
Taste of Regret,Of Mice & Men,EARTHANDSKY,208,44,201909,0,"metalcore, post-hardcore, screamo, metal",61,1354909,20,0
Titan - Instrumental,Daedric,Mortal (Deluxe),188,14,202403,0,,45,47201,66,0
"Suite No. 3, P. 172: I. Italiana: Andantino",Ottorino Respighi,"Respighi: Ancient Airs And Dances, Suites Nos. 1-3",166,49,199611,0,"classical piano, classical, neoclassical",53,58009,333,0
Redneck,Lamb of God,Sacrament,220,4,200608,1,"groove metal, metal, heavy metal, nu metal, death metal",65,2244948,575,0
CULT,Magnolia Park,VAMP,186,56,202504,0,pop punk,61,333674,185,0
The Finer Things,Get Scared,Cheap Tricks And Theatrics,179,34,200908,0,"emo, metalcore, post-hardcore",58,764241,21,0
WAKE UP-SIT DOWN-SHUT UP,Stand Atlantic,WAS HERE,180,36,202408,0,pop punk,56,245991,141,0
Debt Collector (Best Of Me),Destroy Rebuild Until God Shows,Until God Shows,173,29,202409,0,"post-hardcore, screamo, metalcore, emo",44,143850,134,0
Train Of Thoughts,VOILÀ,Glass Half Empty (Part II),219,46,202411,0,,69,292953,383,0
Legend,Tevvez,Phantom,189,66,202012,0,hardstyle,56,258784,0,0
Needles Kimono (Feat. Ski Mask The Slump God),Ghostluvme,Needles Kimono (Feat. Ski Mask The Slump God),200,33,202310,1,,39,101518,0,0
Desire,Escape the Fate,Ungrateful (Deluxe),165,32,201305,0,"emo, screamo, post-hardcore, metalcore",63,1427783,43,0
Whiskey Is My Holy Water,AVAO,Whiskey Is My Holy Water,138,43,202212,0,"big room, trance, hard techno",44,22549,0,0
everything in my mind,Nevertel,EVERYTHING IN MY MIND,223,64,202105,0,,58,133538,275,0
Life After Anger,Emphatic,Another Life,230,43,201312,0,post-grunge,44,47019,0,0
Right Now,Our Mirage,Right Now,220,44,202409,0,"metalcore, post-hardcore",41,58869,414,0
Blame (feat. John Newman),Calvin Harris,Motion,212,84,201410,0,edm,89,23157159,322,0
Punk Rock Princess,Something Corporate,Leaving Through The Window,232,56,200201,0,"pop punk, emo",47,196421,0,0
Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,161,87,201309,0,"indie, garage rock",88,30619687,0,0
The People In The Attic,Ice Nine Kills,Every Trick In The Book,228,40,201512,0,"metalcore, metal",67,1112695,7,0
Introduced Species,Hands Like Houses,Unimagine,244,41,201307,0,"post-hardcore, metalcore",49,285413,0,0
Gasoline (ASOT 1079),Shogun,ASOT 1079 - A State Of Trance Episode 1079,109,35,202207,0,"trance, progressive trance",38,31231,0,0
"18 Études, Op. 109: No. 12, Le réveil dans les bois",Friedrich Burgmüller,"Burgmüller: 25 Études faciles et progressives, Op. 100 & 18 Études, Op. 109",70,12,201908,0,classical piano,37,4673,0,0
Control,Too Close To Touch,For Keeps,240,47,202403,0,"post-hardcore, metalcore",53,193098,347,0
Scissorlips,Rishloo,Feathergun,349,45,200912,0,"progressive metal, progressive rock, djent",43,99118,0,0
Where Spirit Meets Bone,Coping Method,Where Spirit Meets Bone,275,17,202410,1,metalcore,23,2816,395,0
Better Way Out,Caskets,Reflections,276,39,202308,0,"metalcore, post-hardcore",61,209521,14,0
Demons,Nerv,We're All Patients Here,198,48,202210,0,metalcore,54,59782,292,0
Timeless,Of Mice & Men,Echo,246,42,202112,0,"metalcore, post-hardcore, screamo, metal",61,1354909,20,0
Sinfonia,Mark Sixma,Sinfonia,173,41,201805,0,"trance, big room, progressive trance",47,46305,0,0
I'm Sprung,T-Pain,Rappa Ternt Sanga (Expanded Edition),231,75,200512,0,,81,5515035,453,0
Venom,Bullet For My Valentine,Venom (Deluxe Edition),234,50,201508,0,"metalcore, metal",69,3400427,17,0
How To Ruin Everything (Patience) [feat. Ice Nine Kills],Bayside,There Are Worse Things Than Being Alive,201,40,202404,0,"pop punk, emo",52,238385,513,0
"Flute Concerto No. 2 in D Major, K. 314 (Arr. for Cello and Orchestra by George Szell): III. Allegro",Wolfgang Amadeus Mozart,Haydn/Hofmann/Mozart: Cello Concertos,400,3,200909,0,"classical, requiem, opera, classical piano, chamber music",77,5798147,188,0
Dead Circus,Stain the Canvas,All Fine / eniF llA,190,37,202211,1,metalcore,39,37571,0,0
The Hum,Dimitri Vegas & Like Mike,The Hum,211,53,201505,0,"big room, electronica, edm, electro",75,3575562,332,0
Vette Motors,YoungBoy Never Broke Again,The Last Slimeto,173,67,202208,1,,84,14190027,62,0
Dynamite,Any Given Sin,War Within,228,56,202308,0,,49,32703,387,0
We Don't Care,Kanye West,The College Dropout,239,68,200402,1,rap,92,30242415,47,0
Snakeskin Boots,Jack Wall,Call of Duty: Black Ops III (Official Soundtrack),181,47,201511,0,"soundtrack, space music",50,50517,246,0
Hope,We Came As Romans,Understanding What We've Grown to Be (Deluxe Edition),250,52,201301,0,"metalcore, post-hardcore, screamo",64,918355,35,0
"Fidelio, Op. 72, Act I: March",Ludwig van Beethoven,Beethoven: Fidelio,134,42,199909,0,"classical, classical piano, chamber music",73,5626271,10,0
ЗАВОД,ZAPRAVKA,ЗАВОД,123,71,202312,0,"hard techno, techno, tekno",61,238787,0,0
Abdelazer: Rondeau,Henry Purcell,The Ultimate Baroque Album,97,27,200401,0,"classical, choral",54,183751,0,0
Pale Iris,ERRA,CURE,263,49,202404,0,"djent, metalcore, progressive metal, metal, deathcore, post-hardcore",56,301767,372,0
Dead Cell,Papa Roach,Infest,186,57,200004,1,"nu metal, rap metal, alternative metal, rap rock, rock",76,5850504,61,0
"Piano Sonata No. 12 in A-Flat Major, Op. 26 ""Funeral March"": IV. Allegro",Ludwig van Beethoven,Beethoven: The Piano Sonatas,170,23,198401,0,"classical, classical piano, chamber music",73,5626271,10,0
Vengeance,Currents,The Death We Seek,230,48,202305,0,"metalcore, djent, deathcore, metal",61,300692,73,0
Sirens,Saint Asonia,Flawed Design,229,41,201910,0,post-grunge,51,280575,106,0
Missing You,All Time Low,Future Hearts,244,55,201504,1,"pop punk, emo, punk",71,3144990,90,0
Dead Talk,Wind Walkers,Dead Talk,195,0,202203,0,"metalcore, post-hardcore",61,94369,80,0
Issues,Escape the Fate,Escape The Fate (Deluxe),161,40,201001,0,"emo, screamo, post-hardcore, metalcore",63,1427783,43,0
Let Go,Blameshift,Secrets,196,21,201311,0,,25,12767,260,0
"Piano Sonata No. 3 In C Major, Op. 2, No. 3: 3. Scherzo (Allegro)",Ludwig van Beethoven,Beethoven: The Piano Sonatas,167,31,198401,0,"classical, classical piano, chamber music",73,5626271,10,0
Bottles,The Material,Everything I Want to Say,250,27,201304,0,,33,20209,242,0
Slow Burn,The Word Alive,Hard Reset,223,41,202308,1,"metalcore, post-hardcore, screamo",59,351976,177,0
The Call of the Void,Imminence,The Black,231,48,202404,0,"metalcore, metal, post-hardcore, deathcore",60,346999,158,0
Battling My Demons,Jeris Johnson,Battling My Demons,195,62,202401,1,,62,285174,0,0
"Salut d'Amour, Op. 12",Edward Elgar,Songs from the Arc of Life,164,56,201509,0,"classical, orchestra",58,195434,0,0
Keep It Mello (feat. Omar LinX),Marshmello,Joytime,243,60,201601,1,edm,84,34268022,251,0
Breakdown,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),209,65,200701,0,"post-grunge, alternative metal, rock",72,3715928,58,0
Emerald Street,Alexisonfire,Old Crows / Young Cardinals,195,30,200906,0,"post-hardcore, screamo, emo, metalcore",56,444720,379,0
Nash Gimn,Hard Bass School,The Album (Mixed),216,52,201805,0,,45,110759,0,0
Maybe,Future Palace,Escape,234,33,202009,0,metalcore,47,87625,44,0
Room 409,Bullet For My Valentine,The Poison,241,44,200602,0,"metalcore, metal",69,3400427,17,0
Future,Tigress,Human,244,28,201511,0,,29,14470,455,0
Degrade Me,TX2,Ghost Of LA,180,54,202311,1,emo,58,317020,88,0
Keep Sweet,Spiritbox,Tsunami Sea,243,64,202503,0,"metalcore, djent, metal",69,915026,13,0
White Flag,Normandie,White Flag,225,49,201810,0,,47,107772,0,0
Watching Movies,Mac Miller,Watching Movies with the Sound Off,220,53,201306,1,,84,11874730,32,0
Spaceman - Carnage Festival Trap Remix,Hardwell,Spaceman,234,53,201202,0,"big room, edm, progressive house, electronica",69,3649913,75,0
End (The Other Side),Fit For A King,The Hell We Create,230,46,202210,0,"metalcore, christian rock, deathcore, metal, djent, post-hardcore",58,456727,280,0
Nonstop,Drake,Scorpion,238,79,201806,1,rap,98,99395931,26,0
Visage,LANDMVRKS,Lost in the Waves,194,50,202103,0,"metalcore, deathcore, metal",63,291912,278,0
Contraband,Make Them Suffer,Contraband,250,50,202106,1,"deathcore, metalcore, djent, metal",57,333245,205,0
Close Your Eyes,Breaking Benjamin,Ember,241,49,201804,0,"alternative metal, post-grunge, rock, hard rock",74,5021097,19,0
Pop Out (feat. Nardo Wick),Lil Baby,It's Only Me,195,60,202210,1,,88,20735216,42,0
"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""L'estate"": III. Tempo impetuoso d'estate",Antonio Vivaldi,Vivaldi: The Four Seasons,150,58,199912,0,classical,71,2672901,0,0
The Death We Seek,Currents,The Death We Seek,245,58,202305,0,"metalcore, djent, deathcore, metal",61,300692,73,0
Sound of Madness,Shinedown,The Sound of Madness,233,76,200806,0,"post-grunge, alternative metal, rock",74,4417431,316,0
Fucked up Kids,Hit The Lights,Summer Bones,151,21,201503,1,pop punk,39,87399,0,0
You,The Pretty Reckless,Light Me Up,212,44,201001,0,,61,1520624,92,0
R.I.C.O. (feat. Drake),Meek Mill,Dreams Worth More Than Money,197,68,201506,1,rap,76,8201182,446,0
Worst December,Sugarcult,Palm Trees and Power Lines,217,30,200404,0,"pop punk, punk, emo",55,309941,171,0
That '70s Song,The Cab,Whisper War,213,41,200804,0,,56,563626,328,0
Control,Discrepancies,The Rise,181,42,202010,1,"rap metal, rap rock",34,36988,0,0
"Septet in E-Flat Major, Op. 20: III. Tempo di menuetto",Ludwig van Beethoven,"Beethoven: Chamber Music for Horns, Winds and Strings",196,42,199505,0,"classical, classical piano, chamber music",73,5626271,10,0
"Lieder ohne Worte II, Op. 30: V. Andante grazioso, MWV U97",Felix Mendelssohn,Mendelssohn: Songs without Words,98,25,197401,0,"chamber music, classical, classical piano, choral",62,574328,352,0
"Consolations, S. 172: No. 4 in D-Flat Major. Quasi adagio",Franz Liszt,Liszt: Dreams of Love; Consolations; Sonnets of Petrarca; Rigoletto Paraphrase,194,35,199201,0,"classical piano, classical",64,892893,0,0
'Til Death Do Us Part,Memory of a Melody,Things That Make You Scream,178,41,201109,0,,41,25216,364,0
Feel Good Inc.,Gorillaz,Demon Days,222,91,200505,0,,83,13485493,486,0
Something You Need,Against The Current,Infinity,190,37,201405,0,pop punk,64,532952,12,0
You Asked for It,Emmure,Look at Yourself,92,52,201703,0,"deathcore, metalcore, rap metal, djent, metal, hardcore",53,372590,572,0
Disease,Cassyette,Disease,159,42,202412,0,,51,125940,93,0
Calm Before the Storm,Fall Out Boy,Take This to Your Grave,267,50,200305,0,"emo, pop punk",81,11306194,71,0
NAIL5,Wage War,STIGMA,153,58,202406,0,"metalcore, metal, deathcore, djent",62,589677,100,0
"Piano Sonata No. 2 In A Major, Op. 2, No. 2: 3. Scherzo (Allegretto)",Ludwig van Beethoven,Beethoven: The Piano Sonatas,200,35,198401,0,"classical, classical piano, chamber music",73,5626271,10,0
Home Improvement,The Red Jumpsuit Apparatus,Home Improvement,175,43,202410,0,"pop punk, emo",65,1491980,9,0
Another Life Lost,Asmodai,Another Life Lost,172,32,202301,0,"metalcore, deathcore",30,8955,0,0
Electioneering,Radiohead,OK Computer,230,65,199705,0,"art rock, alternative rock",87,12473149,79,0
Bulletproof Love,Pierce The Veil,Selfish Machines (Reissue),237,54,201309,0,"emo, screamo, post-hardcore",77,3583033,4,0
Scars that I'm Hiding,From Ashes to New,Panic,175,57,202008,0,"rap rock, rap metal",60,589096,53,0
Lollipop,FOVOS,Lollipop,144,5,202306,0,"techno, hard techno",55,50252,415,0
Hold My Hand,New Found Glory,Coming Home,222,51,200601,0,"pop punk, punk, emo",61,887788,362,0
"Ma mère l'oye, Suite, M. 60: I. Pavane de la Belle au bois dormant",Maurice Ravel,Prokofiev: Cinderella for 2 pianos / Ravel: Ma Mère l'Oye,87,16,200406,0,"classical, classical piano, neoclassical",61,540584,0,0
Erased,Nerv,We're All Patients Here,216,41,202210,0,metalcore,54,59782,292,0
My Iron Lung,Radiohead,The Bends,276,70,199503,0,"art rock, alternative rock",87,12473149,79,0
Elastic Heart - Rock Version,Written by Wolves,Elastic Heart (Rock Version),293,56,201509,0,,48,73389,369,0
"3 Romances, Op. 11: I. Andante",Clara Schumann,"Schumann, C.: Piano Music",210,53,199903,0,,50,45286,0,0
Killing Me,Blameshift,The Black Rose,245,24,201102,0,,25,12767,260,0
Open Water,blessthefall,Hollow Bodies,419,44,201301,0,"metalcore, post-hardcore, screamo",54,680051,323,0
Wildfire - LEC Version,Against The Current,Wildfire,189,43,202201,0,pop punk,64,532952,12,0
Make It Bun Dem,Skrillex,Make It Bun Dem After Hours EP,213,67,201208,0,"dubstep, edm, electro, electronic",78,7696898,85,0
My Muse,Red Sun Rising,Polyester Zeal,219,43,201508,0,post-grunge,48,94761,407,0
New Devil (feat. Maria Brink of In This Moment),Asking Alexandria,See What's On The Inside (Deluxe),214,43,202211,0,"metalcore, screamo, post-hardcore, metal, emo",67,2381538,110,0
Thrill,Maddix,Thrill,217,48,202211,0,"big room, techno, hard techno, acid techno, hypertechno",68,198032,353,0
"Piano Sonata No. 9 In E Major, Op. 14, No. 1: 3. Rondo (Allegro comodo)",Ludwig van Beethoven,Beethoven: The Piano Sonatas,206,27,198401,0,"classical, classical piano, chamber music",73,5626271,10,0
Talk,Yeat,Lyfë,174,71,202209,1,rage rap,80,5806324,69,0
Keep Yourself Awake,Reliqa,Secrets of the Future,235,26,202405,1,,36,27926,64,0
New Devil,Attila,New Devil,139,39,202405,0,"deathcore, metalcore, rap metal, screamo, metal",53,513618,159,0
HUMAN (feat. Matty Mullins),elijah,HUMAN (feat. Matty Mullins),193,57,202309,0,,56,84570,420,0
Ten Thousand Feet,I See Stars,New Demons,344,54,201310,0,"metalcore, post-hardcore, screamo, deathstep",54,497184,70,0
Bitter,"Chunk! No, Captain Chunk!",Gone Are The Good Days,191,41,202107,0,"pop punk, post-hardcore, metalcore",48,172651,408,0
"Songs My Mother Taught Me (from ""Gypsy Songs"", Op. 55, No. 4)",Antonín Dvořák,Songs from the Arc of Life,116,48,201509,0,"classical, chamber music, orchestra",62,677135,0,0
Anthem Of The Angels,Breaking Benjamin,Dear Agony,242,54,200901,0,"alternative metal, post-grunge, rock, hard rock",74,5021097,19,0
The Cure,ENMY,On the Edge,193,0,202409,0,metalcore,48,37410,77,0
Warm Me Up,The Audition,Champion,212,46,200801,0,"pop punk, emo",36,60401,0,0
Renegades,Our Promise,Renegades,222,41,202203,0,metalcore,48,46419,174,0
Mr. Doctor Man,Palaye Royale,Boom Boom Room (Side A),244,60,201606,0,,62,764381,0,0
"Sonata in C Major, Kk. 159",Domenico Scarlatti,On My New Piano,142,39,201611,0,"classical piano, classical",52,161660,0,0
Eye of the Hurricane,Fight The Fade,Eye of the Hurricane,201,23,202404,0,christian rock,40,44500,0,0
Hate Me,Caskets,Reflections,244,38,202308,0,"metalcore, post-hardcore",61,209521,14,0
Chemical Love,Escape the Fate,Ungrateful,208,31,201305,0,"emo, screamo, post-hardcore, metalcore",63,1427783,43,0
Felt Like Home,As Everything Unfolds,Ultraviolet,210,38,202304,0,"metalcore, post-hardcore",39,61359,125,0
The Beauty of Death,Lost in Hollywood,The Beauty of Death,222,35,202411,0,metalcore,37,6728,0,0
Slow Sour Bleed,ERRA,CURE,247,53,202404,0,"djent, metalcore, progressive metal, metal, deathcore, post-hardcore",56,301767,372,0
I LOVE HARDBASS,GSPD,I LOVE HARDBASS,212,41,201903,1,,51,216323,0,0
Orfeo ed Euridice: Ballet des Ombres Heureuses (arr. I. Friedman for piano),Ignaz Friedman,Friedman: Piano Transcriptions,238,49,201608,0,classical piano,50,5166,0,0
Chin Up Princess,Dream State,Still Dreaming,251,27,202401,0,"post-hardcore, metalcore",40,98507,195,0
American Kids,Poppy,Bubblebath,211,33,201606,1,,67,1582523,49,0
What Hurts The Most,Unsafe Unsound,What Hurts The Most,207,55,202202,0,,41,14719,0,0
This S*It Will Fcuk You Up,Combichrist,Everybody Hates You,285,49,200511,1,"industrial, ebm, industrial metal, industrial rock, darkwave",48,190062,0,0
Addicted to the Wicked & Twisted,Palaye Royale,Death or Glory,212,52,202408,1,,62,764381,0,0
Sunset,LUCKI,Sunset,125,73,201708,1,cloud rap,79,1645368,0,0
Our Demise,ENMY,ENMY,190,40,202410,0,metalcore,48,37410,77,0
A Trophy Fathers Trophy Son,Sleeping With Sirens,Let's Cheers To This,222,0,201105,0,"emo, post-hardcore, screamo",68,2517462,5,0
Still Frame,Trapt,Trapt,271,56,200211,1,post-grunge,60,1186441,367,0
back on me,Nevertel,EVERYTHING IN MY MIND,179,58,202105,0,,58,133538,275,0
Xplode - Graham Bell & Yoel Lewis Remix,Avancada,A State Of Trance Top 20 - October 2017 (Selected by Armin van Buuren) ADE Special,139,28,201710,0,,37,2648,0,0
FRENEMIES,Stand Atlantic,WAS HERE,190,45,202408,0,pop punk,56,245991,141,0
Paralyzed,ALESTI,Paralyzed,224,46,202009,0,metalcore,49,33860,208,0
Wretched (Kaixo Remix) - Instrumental,Daedric,Wretched (Kaixo Remix),233,5,202202,0,,45,47201,66,0
"Piano Sonata No. 4 In E Flat Major, Op. 7: 3. Allegro",Ludwig van Beethoven,Beethoven: The Piano Sonatas,290,27,198401,0,"classical, classical piano, chamber music",73,5626271,10,0
Better Without You,Evanescence,The Bitter Truth,245,50,202103,0,alternative metal,78,5651192,30,0
"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",Pyotr Ilyich Tchaikovsky,Elgar: Cello Concerto / Tchaikovsky: Rococo Variations / Dvořák: Silent Woods; Rondo,156,58,201309,0,classical,70,1495597,0,0
"I'm Not A Thief, I'm A Treasure Hunter",A Skylit Drive,Wires...And The Concept Of Breathing,198,47,200805,0,"post-hardcore, screamo, metalcore, emo",46,301237,390,0
